name,m_source_file,m_ep_file,m_lep_file,m_ep_time,m_lep_time,m_div_mat_time,m_globals_time,m_locals_time,m_total_time,m_np_eig_time,g_avg_node_degree,g_order,g_size,g_directed,g_density,g_connected_components,ep_percent_nt_vertices,ep_percent_nt_elements,ep_num_elements,ep_size_max,ep_size_min,ep_size_avg,ep_size_variance,ep_size_std_dev,ep_size_median,ep_size_mode,ep_size_range,ep_size_iqr,ep_size_skewness,ep_size_kurtosis,lep_percent_vnt_leps,lep_percent_ent_leps,lep_percent_ent_vertices,lep_num_leps,lep_size_max,lep_size_min,lep_size_avg,lep_size_variance,lep_size_std_dev,lep_size_median,lep_size_mode,lep_size_range,lep_size_iqr,lep_size_skewness,lep_size_kurtosis
web-polblogs.clean,/home/pseely/research/datasets/undirected/web_graphs/web-polblogs/web-polblogs.clean.txt,ep_data.pkl,lep_data.pkl,0.006324052810668945,0.0019412040710449219,0.0026481151580810547,0.2423999309539795,0.003937244415283203,0.2572505474090576,0.33204007148742676,7.091757387247278,643,2280,False,0.011046351070478628,1,0.20373250388802489,0.0570902394106814,543,39,1,1.1841620626151013,3.1263053291684915,1.7681361172626082,1,1,38,0.0,18.657875048014855,385.7189342026173,0.0570902394106814,0.0,0.0,543,1,1,1.0,0.0,0.0,1.0,1,0,0.0,nan,nan
web-edu.clean,/home/pseely/research/datasets/undirected/web_graphs/web-edu/web-edu.clean.txt,ep_data.pkl,lep_data.pkl,0.016722917556762695,0.008362770080566406,0.003690958023071289,0.8482866287231445,0.6952731609344482,1.5723364353179932,40.28394389152527,4.27185747278126,3031,6474,False,0.0014098539514129573,1,0.9429231276806335,0.7810126582278482,790,55,1,3.8367088607594937,34.16700688992149,5.845255074838179,2.0,2,54,0.0,4.100764419201522,21.155078114297847,0.3215686274509804,0.16470588235294117,0.8531837677334213,255,35,1,3.0980392156862746,45.35117262591311,6.734327926817428,1.0,1,34,0.0,3.2652178642608916,9.176665131222542
web-EPA.clean,/home/pseely/research/datasets/undirected/web_graphs/web-EPA/web-EPA.clean.txt,ep_data.pkl,lep_data.pkl,0.06363081932067871,0.009829998016357422,0.014489889144897461,13.991872549057007,0.024958372116088867,14.10478162765503,83.74305391311646,4.171856708030906,4271,8909,False,0.0009770156224896737,8,0.528681807539218,0.09201623815967523,2217,115,1,1.9264772214704555,41.31845547456008,6.427943331623271,1,1,114,0.0,11.475398499578699,156.23336663123675,0.09201623815967523,0.0,0.0,2217,1,1,1.0,0.0,0.0,1.0,1,0,0.0,nan,nan
web-indochina-2004.clean,/home/pseely/research/datasets/undirected/web_graphs/web-indochina-2004/web-indochina-2004.clean.txt,ep_data.pkl,lep_data.pkl,0.15438318252563477,0.05590677261352539,0.026498794555664062,60.82571482658386,0.33138561248779297,61.39388918876648,1684.350508928299,8.382813875682338,11358,47606,False,0.0007381186823705502,1,0.8523507659799261,0.5102219626168224,3424,136,1,3.3171728971962615,38.97358359627478,6.242882635151391,2.0,1,135,2.0,9.400221677968034,138.5227587564796,0.35025184037194884,0.10693529639674544,0.5059869695368903,2581,52,1,1.3266175900813637,7.157559617032705,2.6753615862220763,1.0,1,51,0.0,15.518166972585822,262.2377676444692
web-spam.clean,/home/pseely/research/datasets/undirected/web_graphs/web-spam/web-spam.clean.txt,ep_data.pkl,lep_data.pkl,0.1221466064453125,0.021990537643432617,0.05048799514770508,122.54947996139526,0.0262911319732666,122.77039623260498,142.34456586837769,15.680721627858192,4767,37375,False,0.0032901220368984877,1,0.12586532410320955,0.047978067169294036,4377,20,1,1.0891021247429746,0.3562371878798812,0.5968560864059955,1,1,19,0.0,15.054141720661343,338.0887196697632,0.047325102880658436,0.0006858710562414266,0.002936857562408223,4374,2,1,1.0006858710562414,0.0006854006371356369,0.026180157316861883,1.0,1,1,0.0,38.14447124213154,1453.0006863417984
web-webbase-2001.clean,/home/pseely/research/datasets/undirected/web_graphs/web-webbase-2001/web-webbase-2001.clean.txt,ep_data.pkl,lep_data.pkl,0.14641237258911133,0.03153586387634277,0.025907516479492188,66.51149439811707,0.15453028678894043,66.86988043785095,6111.047354698181,3.1867762420620096,16062,25593,False,0.000198417050125273,1,0.8630307558211929,0.38444320089535533,3574,603,1,4.494124230554001,408.98975282843907,20.22349506955806,1.0,1,602,1.0,18.522741424619305,442.5988848728577,0.3286542569423253,0.045468416234360695,0.12252521479267837,3277,7,1,1.090631675312786,0.23133426683921346,0.48097221004878593,1.0,1,6,0.0,6.429882275969851,46.777457988359494
web-frwikinews-user-edits.clean,/home/pseely/research/datasets/undirected/web_graphs/web-frwikinews-user-edits/web-frwikinews-user-edits.clean.csv,ep_data.pkl,lep_data.pkl,0.1519608497619629,0.0950775146484375,0.05230450630187988,383.02639174461365,0.21555614471435547,383.5412907600403,15654.90125823021,5.485105023560418,25042,68679,False,0.00021904496719621494,1,0.7754172989377845,0.17367029091977668,6806,2031,1,3.6794005289450484,1322.8478477746337,36.37097534813486,1.0,1,2030,0.0,35.425395126761394,1638.1962788852786,0.1696441754023328,0.004134061715635612,0.010941618081622874,6773,3,1,1.004872287021999,0.0063249984539013775,0.07952985888269498,1.0,1,2,0.0,18.30733854686465,372.6239337024897
bio-CE-CX.clean,/home/pseely/research/datasets/undirected/biological/bio-CE-CX/bio-CE-CX.clean.csv,ep_data.pkl,lep_data.pkl,0.675276517868042,0.15766525268554688,0.42919039726257324,5415.367352724075,0.015169382095336914,5416.644654273987,5412.269711494446,32.300479348611205,15229,245952,False,0.0021211242020364595,78,0.021472191214130933,0.005804256454733471,14989,134,1,1.0160117419440924,1.1999571140125038,1.0954255401498103,1,1,133,0.0,119.4923717163427,14489.21402838101,0.005671582037766064,0.0001334489891239074,0.001641604832884628,14987,2,1,1.0001334489891238,0.00013343118049120918,0.011551241512980722,1.0,1,1,0.0,86.54767549430088,7488.500133466804
bio-grid-human.clean,/home/pseely/research/datasets/undirected/biological/bio-grid-human/bio-grid-human.clean.csv,ep_data.pkl,lep_data.pkl,0.11403369903564453,0.027865886688232422,0.06849193572998047,588.1366574764252,0.07884812355041504,588.4258971214294,1104.7890691757202,6.609156422212802,9436,31182,False,0.0007004935264666457,111,0.26875794828317084,0.08633474576271187,7552,176,1,1.2494703389830508,6.727753956747345,2.5937914250662764,1.0,1,175,0.0,46.71505231078449,2867.487151253934,0.0850019891261106,0.0014586924811033019,0.00900805426027978,7541,2,1,1.0014586924811033,0.0014565646973488742,0.03816496688520605,1.0,1,1,0.0,26.125598851869956,680.5469153688282
bio-WormNet-v3.clean,/home/pseely/research/datasets/undirected/biological/bio-WormNet-v3/bio-WormNet-v3.clean.csv,ep_data.pkl,lep_data.pkl,1.9435479640960693,0.39349913597106934,0.9200034141540527,6781.439654111862,0.019714832305908203,6784.716419458389,6982.028945446014,93.3286841622316,16347,762822,False,0.005709573238849358,42,0.021716522909402337,0.006769765853052606,16101,72,1,1.0152785541270728,0.35142174248088554,0.5928083522361046,1,1,71,0.0,107.96997552119551,12787.921892623994,0.006646375551276477,0.00012423131871544817,0.0007952529516119165,16099,2,1,1.0001242313187155,0.00012421588529489837,0.011145218046090366,1.0,1,1,0.0,89.70228605920109,8044.500124246751
bio-grid-fruitfly.clean,/home/pseely/research/datasets/undirected/biological/bio-grid-fruitfly/bio-grid-fruitfly.clean.csv,ep_data.pkl,lep_data.pkl,0.08974075317382812,0.021711349487304688,0.05658578872680664,354.06805777549744,0.054862022399902344,354.2909576892853,484.5001654624939,6.844652185867473,7274,24894,False,0.0009411043841423722,53,0.19549078911190543,0.07125853039200127,6301,92,1,1.1544199333439136,1.9141008419070573,1.383510333140688,1,1,91,0.0,47.47599180671691,2983.3816107547495,0.07052096569250317,0.0007941550190597204,0.004536706076436623,6296,2,1,1.0007941550190598,0.0007935243368654224,0.028169564016246727,1.0,1,1,0.0,35.44292305646083,1254.2007947862037
bio-grid-yeast.clean,/home/pseely/research/datasets/undirected/biological/bio-grid-yeast/bio-grid-yeast.clean.csv,ep_data.pkl,lep_data.pkl,0.28368163108825684,0.1402113437652588,0.1544044017791748,259.88681530952454,0.007765054702758789,260.47287774086,286.14008498191833,52.245339547270305,6008,156945,False,0.0086974096133295,1,0.05043275632490013,0.008860319666435024,5756,64,1,1.043780403057679,1.1912729913880238,1.0914545301514047,1.0,1,63,0.0,43.86984615437398,2240.5242061573394,0.008860319666435024,0.0,0.0,5756,1,1,1.0,0.0,0.0,1.0,1,0,0.0,nan,nan
bio-HS-CX.clean,/home/pseely/research/datasets/undirected/biological/bio-HS-CX/bio-HS-CX.clean.csv,ep_data.pkl,lep_data.pkl,0.2454206943511963,0.04351949691772461,0.09281182289123535,103.88021898269653,0.01495051383972168,104.27692151069641,115.45566964149475,49.317017901654204,4413,108818,False,0.011177927901553537,3,0.07613868116927261,0.02743320610687023,4192,17,1,1.052719465648855,0.3066195129035313,0.5537323477128019,1.0,1,16,0.0,21.647106786522894,556.0439051370911,0.02743320610687023,0.0,0.0,4192,1,1,1.0,0.0,0.0,1.0,1,0,0.0,nan,nan
bio-HS-LC.clean,/home/pseely/research/datasets/undirected/biological/bio-HS-LC/bio-HS-LC.clean.csv,ep_data.pkl,lep_data.pkl,0.11559581756591797,0.01977825164794922,0.037789344787597656,50.21110153198242,0.03182268142700195,50.41608762741089,92.89314103126526,18.681807428436244,4227,39484,False,0.004420683253297739,6,0.26614620298083747,0.07897862232779097,3368,107,1,1.2550475059382422,6.963751244774066,2.6388920487155336,1.0,1,106,0.0,31.197064068999335,1146.501989844093,0.07897862232779097,0.0,0.0,3368,1,1,1.0,0.0,0.0,1.0,1,0,0.0,nan,nan
bio-DM-CX.clean,/home/pseely/research/datasets/undirected/biological/bio-DM-CX/bio-DM-CX.clean.csv,ep_data.pkl,lep_data.pkl,0.184004545211792,0.03339195251464844,0.07577657699584961,81.4373631477356,0.01573944091796875,81.74627566337585,89.84036350250244,37.97871287128713,4040,76717,False,0.009402998977788346,5,0.08044554455445545,0.030785285677015394,3833,16,1,1.054004696060527,0.1987532032130109,0.44581745503402054,1,1,15,0.0,17.09777504339899,424.233040844876,0.030785285677015394,0.0,0.0,3833,1,1,1.0,0.0,0.0,1.0,1,0,0.0,nan,nan
bio-grid-worm.clean,/home/pseely/research/datasets/undirected/biological/bio-grid-worm/bio-grid-worm.clean.csv,ep_data.pkl,lep_data.pkl,0.022704124450683594,0.007250785827636719,0.009935617446899414,8.871790885925293,0.03391695022583008,8.945598363876343,49.27152180671692,3.7245508982035926,3507,6531,False,0.0010623362516268091,71,0.525235243798118,0.14395886889460155,1945,323,1,1.8030848329048843,65.80029896709645,8.111738344343737,1,1,322,0.0,33.293010760772695,1275.8833291568444,0.1399793388429752,0.0046487603305785125,0.026518391787852865,1936,2,1,1.0046487603305785,0.004627149357967348,0.06802315310221475,1.0,1,1,0.0,14.564195191748441,210.11578158334825
